,Date,Open,High,Low,Close,Volume,target,s_moving_average,varSMA,l_moving_average,varLMA,autocorrelation,varACR,CRTDR,varSTR,delta,rsi,varRSIbinary,varRSItertiary
3683,2000-09-26,144.38,145.0,142.41,142.41,5302400.0,-1,144.34833333333333,-1,148.05078431372556,-1,0.092947317666028248,-1,0.0,1,-1.9699999999999989,94.966875505860486,1,1
3682,2000-09-27,143.56,143.97,142.12,143.16,7186200.0,-1,143.87999999999997,-1,147.89705882352948,-1,-0.11659685774537515,-1,0.5621621621621596,-1,-0.4000000000000057,49.089293647267873,-1,0
3681,2000-09-28,143.19,146.33,142.89,146.12,7033900.0,1,144.08499999999998,1,147.82549019607845,-1,-0.5554026457463882,-1,0.9389534883720911,1,2.930000000000007,57.228166210500099,1,0
3680,2000-09-29,145.47,145.97,143.62,143.62,9333600.0,-1,144.125,-1,147.72607843137257,-1,-0.96097095699904089,-1,0.0,-1,-1.8499999999999943,56.00194789383977,1,0
3679,2000-10-02,144.28,144.91,143.14,143.84,5516900.0,-1,143.88500000000002,-1,147.59431372549022,-1,-0.91083897251564794,-1,0.3954802259887079,-1,-0.4399999999999977,57.79176357914897,1,0
3678,2000-10-03,144.53,145.75,142.28,142.5,9347200.0,-1,143.60833333333332,-1,147.49254901960788,-1,-0.026909884939973375,-1,0.06340057636887578,-1,-2.030000000000001,56.152789471351944,1,0
3677,2000-10-04,142.88,144.25,141.75,143.69,6149000.0,-1,143.82166666666669,-1,147.43078431372552,-1,0.12900408604380864,-1,0.7759999999999991,-1,0.8100000000000023,53.212239424600725,1,0
3676,2000-10-05,143.41,144.84,143.31,144.19,4566900.0,-1,143.99333333333334,1,147.36960784313729,-1,0.78632878384933402,1,0.5751633986928071,1,0.7800000000000011,51.995626025150322,1,0
3675,2000-10-06,143.88,144.64,139.75,141.06,10014900.0,-1,143.15000000000001,-1,147.27509803921572,-1,0.50605419343369029,1,0.26789366053169855,-1,-2.819999999999993,52.249297094657891,1,0
3674,2000-10-09,141.31,141.31,139.38,140.0,4508000.0,-1,142.54666666666665,-1,147.16960784313727,-1,0.34207019119319465,-1,0.3212435233160634,-1,-1.3100000000000023,51.24080882352937,1,0
3673,2000-10-10,140.09,141.25,137.69,137.69,6102800.0,-1,141.52166666666668,-1,147.08333333333334,-1,0.66975149174904069,1,0.0,1,-2.4000000000000057,48.732517482517437,-1,0
3672,2000-10-11,137.62,138.62,135.12,136.53,10365800.0,-1,140.52666666666667,-1,146.95823529411766,-1,0.81868997217922168,1,0.40285714285714186,-1,-1.0900000000000034,48.903508771929779,-1,0
3671,2000-10-12,137.28,137.59,132.78,133.12,11336300.0,-1,138.76500000000001,-1,146.74725490196079,-1,-0.27467477904596826,-1,0.07068607068607136,1,-4.159999999999997,48.340732937015574,-1,0
3670,2000-10-13,132.94,137.66,132.88,137.56,11776800.0,-1,137.66,-1,146.6094117647059,-1,-0.2992322650876405,-1,0.979079497907951,1,4.6200000000000045,54.83311660164717,1,0
3669,2000-10-16,137.41,138.23,136.69,138.19,5658600.0,-1,137.1816666666667,1,146.4643137254902,-1,-0.7851568286132723,-1,0.974025974025979,-1,0.7800000000000011,52.957413249211356,1,0
3668,2000-10-17,138.44,138.56,134.41,134.75,7822700.0,-1,136.3066666666667,-1,146.23627450980391,-1,-0.25781560263515507,-1,0.0819277108433742,1,-3.6899999999999977,50.977415069273107,1,0
3667,2000-10-18,132.62,136.12,130.16,134.25,10891800.0,-1,135.73333333333332,-1,145.96431372549017,-1,-0.063807634493526735,-1,0.6862416107382547,-1,1.6299999999999955,52.387096774193552,1,0
3666,2000-10-19,136.84,139.45,136.44,139.31,8767300.0,-1,136.19666666666669,1,145.78039215686272,-1,-0.0994199108001,-1,0.9534883720930276,-1,2.469999999999999,51.990025894312851,1,0
3665,2000-10-20,138.38,141.19,138.23,139.91,7373500.0,1,137.32833333333332,1,145.63274509803918,-1,-0.15231666973040317,-1,0.5675675675675683,1,1.5300000000000011,50.35255080879304,1,0
3664,2000-10-23,139.94,141.03,138.94,140.53,5289700.0,1,137.82333333333332,1,145.51137254901957,-1,-0.079727961517672308,-1,0.7607655502392349,1,0.5900000000000034,47.338319401671825,-1,0
3663,2000-10-24,140.97,141.94,139.0,139.38,5748600.0,1,138.02166666666668,1,145.35392156862741,-1,0.044414946315867836,-1,0.12925170068027067,1,-1.5900000000000034,47.537000220896864,-1,0
3662,2000-10-25,138.75,139.56,136.12,136.31,9094300.0,-1,138.28166666666667,-1,145.09960784313722,-1,0.5808023268115623,1,0.05523255813953426,-1,-2.4399999999999977,47.048535198950617,-1,0
3661,2000-10-26,137.12,137.66,134.03,136.69,9061800.0,-1,138.68833333333336,-1,144.85509803921565,-1,0.18315974832818593,-1,0.7327823691460055,-1,-0.4300000000000068,47.017697181559996,-1,0
3660,2000-10-27,137.88,139.28,136.62,139.28,9762900.0,1,138.68333333333331,1,144.67196078431368,-1,0.24024619894880486,-1,1.0,1,1.4000000000000057,44.54607820718045,-1,0
3659,2000-10-30,138.44,141.09,138.16,140.5,9754100.0,1,138.78166666666667,1,144.48196078431369,-1,0.42911126454943921,-1,0.7986348122866888,1,2.0600000000000023,45.013133024032221,-1,0
3658,2000-10-31,141.02,143.69,140.06,142.95,7752100.0,1,139.18499999999997,1,144.34980392156857,-1,0.58783102546845101,1,0.7961432506887025,1,1.9299999999999784,43.502666292450172,-1,0
3657,2000-11-01,142.25,143.25,141.22,142.47,6753600.0,1,139.70000000000002,1,144.19117647058818,-1,-0.39922359724904644,-1,0.6157635467980292,-1,0.21999999999999886,41.459832574533692,-1,0
3656,2000-11-02,143.16,143.91,142.52,142.7,11395000.0,1,140.76500000000001,1,144.04196078431366,-1,-0.65907972836188722,-1,0.12949640287768358,1,-0.46000000000000796,44.536215039936664,-1,0
3655,2000-11-03,143.47,143.75,142.38,142.78,5184900.0,1,141.77999999999997,1,143.88392156862739,-1,-0.51231876710110591,-1,0.2919708029197112,1,-0.6899999999999977,47.343441660629949,-1,0
3654,2000-11-06,143.16,144.3,143.03,143.78,3992500.0,1,142.52999999999997,1,143.73627450980388,1,0.82176726496132102,1,0.5905511811023575,1,0.6200000000000045,47.052931252635986,-1,0
3653,2000-11-07,143.14,144.0,142.56,143.75,5231300.0,1,143.07166666666666,1,143.58921568627446,1,0.89323329251512096,1,0.8263888888888886,-1,0.6100000000000136,44.958597174866036,-1,0
3652,2000-11-08,144.06,144.06,140.56,140.56,6073200.0,1,142.67333333333332,-1,143.36941176470586,-1,-0.13024028961875397,-1,0.0,1,-3.5,43.408057689292988,-1,0
3651,2000-11-09,140.0,143.75,137.25,138.16,9767300.0,-1,141.95499999999998,-1,143.10196078431369,-1,-0.44215741078412968,-1,0.13999999999999949,1,-1.8400000000000034,42.41078266196967,-1,0
3650,2000-11-10,139.0,139.47,136.53,136.62,8566500.0,-1,140.94166666666666,-1,142.83294117647057,-1,-0.50311696407897577,-1,0.030612244897960366,1,-2.3799999999999955,44.856633727523082,-1,0
3649,2000-11-13,135.62,136.98,133.02,135.56,17285300.0,-1,139.73833333333334,-1,142.50392156862745,-1,-0.45350037653732478,-1,0.6414141414141428,1,-0.060000000000002274,42.417555473826148,-1,0
3648,2000-11-14,137.47,139.62,137.0,139.12,7668900.0,-1,138.96166666666667,1,142.24156862745099,-1,-0.44009818533066453,-1,0.8091603053435118,1,1.6500000000000057,43.91306943698131,-1,0
3647,2000-11-15,139.06,140.11,137.75,139.56,8833400.0,-1,138.26333333333335,1,142.01176470588234,-1,-0.55418826377188157,-1,0.7669491525423694,1,0.5,46.002621231979013,-1,0
3646,2000-11-16,138.58,139.88,137.31,137.38,6684100.0,-1,137.73333333333332,-1,141.7729411764706,-1,-0.2250404403818595,-1,0.027237354085600532,1,-1.200000000000017,45.833473961321644,-1,0
3645,2000-11-17,137.31,139.0,135.75,136.64,6551100.0,-1,137.47999999999999,-1,141.4945098039216,-1,0.11914166253699987,-1,0.27384615384614963,-1,-0.6700000000000159,44.470725228339532,-1,0
3644,2000-11-20,135.75,136.38,134.31,134.69,5458500.0,-1,137.15833333333333,-1,141.19803921568629,-1,0.87762349887328217,1,0.18357487922705154,1,-1.0600000000000023,43.904674610449085,-1,0
3643,2000-11-21,134.88,136.19,133.52,135.38,7684000.0,-1,137.12833333333336,-1,140.9194117647059,-1,0.7270970777039274,1,0.6966292134831438,1,0.5,43.672342383801144,-1,0
3642,2000-11-22,134.34,134.88,132.0,132.0,5761900.0,-1,135.94166666666666,-1,140.59588235294117,-1,-0.36763807763019513,-1,0.0,-1,-2.3400000000000034,42.570371201076547,-1,0
3641,2000-11-24,133.62,134.97,133.62,134.84,3409100.0,-1,135.155,-1,140.32039215686274,-1,-0.54037257643890202,-1,0.9037037037037067,1,1.2199999999999989,44.606413994169031,-1,0
3640,2000-11-27,136.47,136.69,135.31,136.03,5992000.0,-1,134.93000000000001,1,140.07647058823528,-1,-0.53374495304478098,-1,0.5217391304347835,1,-0.4399999999999977,44.589531054842688,-1,0
3639,2000-11-28,135.12,136.59,133.64,133.69,4473300.0,-1,134.4383333333333,-1,139.83509803921569,-1,-0.2253348411209152,-1,0.01694915254237664,1,-1.4300000000000068,43.581041544762947,-1,0
3638,2000-11-29,134.38,135.91,132.75,132.75,6912700.0,-1,134.11500000000001,-1,139.60156862745097,-1,-0.24316863462730903,-1,0.0,1,-1.6299999999999955,39.961840152639326,-1,-1
3637,2000-11-30,132.5,133.5,129.75,132.28,10800500.0,-1,133.59833333333333,-1,139.33313725490197,-1,0.79803990620136966,1,0.674666666666667,1,-0.21999999999999886,37.254901960784352,-1,-1
3636,2000-12-01,133.19,134.06,131.0,132.0,7587200.0,-1,133.59833333333333,-1,139.08039215686273,-1,0.67634615785480789,1,0.3267973856209148,1,-1.1899999999999977,40.018832391713794,-1,0
3635,2000-12-04,131.88,133.88,131.5,133.28,6889700.0,-1,133.33833333333334,-1,138.88235294117646,-1,0.44069368258417152,-1,0.7478991596638674,1,1.4000000000000057,41.074249605055357,-1,0
3634,2000-12-05,134.88,138.25,134.41,137.72,8717700.0,1,133.62,1,138.73411764705881,-1,-0.12166448444830454,-1,0.8619791666666665,-1,2.8400000000000034,45.801584307808412,-1,0
3633,2000-12-06,137.78,138.34,135.03,135.52,12838000.0,-1,133.92499999999998,1,138.56470588235294,-1,-0.16924277178992847,-1,0.1480362537764377,1,-2.259999999999991,46.309081253319214,-1,0
3632,2000-12-07,134.88,135.88,133.66,133.88,6527700.0,-1,134.11333333333332,-1,138.39745098039219,-1,-0.42722813247979435,-1,0.09909909909909864,1,-1.0,48.861308591396565,-1,0
3631,2000-12-08,137.06,139.12,133.5,133.56,10022100.0,-1,134.32666666666668,-1,138.20921568627452,-1,-0.07071522546321285,-1,0.010676156583630289,1,-3.5,48.861308591396565,-1,0
3630,2000-12-11,137.38,139.56,136.72,138.62,6359600.0,1,135.43000000000001,1,138.06215686274513,1,0.93361274468029176,1,0.6690140845070435,1,1.240000000000009,49.10714285714289,-1,0
3629,2000-12-12,138.19,138.81,137.38,138.03,4982700.0,1,136.22166666666666,1,137.95254901960786,1,0.66943390689351956,1,0.45454545454545636,-1,-0.1599999999999966,52.147239263803705,1,0
3628,2000-12-13,139.25,139.41,136.03,136.14,6061200.0,1,135.95833333333331,1,137.80156862745099,-1,0.64008343607357066,1,0.03254437869822052,1,-3.1100000000000136,48.059624775122089,-1,0
3627,2000-12-14,135.88,136.5,134.03,134.41,7732500.0,-1,135.77333333333334,-1,137.6429411764706,-1,0.54415953025815811,1,0.15384615384615208,1,-1.4699999999999989,47.031517224529694,-1,0
3626,2000-12-15,133.12,133.12,130.56,130.97,8972900.0,-1,135.28833333333333,-1,137.39352941176472,-1,0.42498171772496174,-1,0.16015624999999853,-1,-2.1500000000000057,49.15724343930021,-1,0
3625,2000-12-18,132.06,133.47,131.77,132.72,7228700.0,-1,135.14833333333334,-1,137.16862745098041,-1,0.37481872945854094,-1,0.5588235294117617,-1,0.6599999999999966,46.475875118259239,-1,0
3624,2000-12-19,132.47,134.97,130.0,130.02,9562700.0,-1,133.715,-1,136.95215686274511,-1,-0.27551415106436561,-1,0.004024144869217351,-1,-2.4499999999999886,44.59827507943718,-1,0
3623,2000-12-20,128.62,128.94,126.09,126.25,9804000.0,-1,131.75166666666667,-1,136.68254901960785,-1,-0.18472250455612158,-1,0.0561403508771919,1,-2.3700000000000045,43.310557637205243,-1,0
3622,2000-12-21,126.0,128.86,125.53,127.12,14309500.0,-1,130.24833333333333,-1,136.47529411764708,-1,0.3923646199523374,-1,0.4774774774774767,1,1.1200000000000045,45.183290707587439,-1,0
3621,2000-12-22,129.0,131.11,128.84,130.94,10125200.0,-1,129.66999999999999,1,136.36568627450978,-1,0.16300261243812647,-1,0.9251101321585836,-1,1.9399999999999977,47.127996381727769,-1,0
3620,2000-12-26,130.84,132.34,130.28,132.34,4629300.0,-1,129.89833333333334,1,136.35039215686274,-1,-0.47120870426824879,-1,1.0,1,1.5,47.789191603394414,-1,0
3619,2000-12-27,132.0,133.73,131.25,133.31,4806800.0,1,129.99666666666667,1,136.26705882352942,-1,-0.90091846007942178,-1,0.830645161290327,-1,1.3100000000000023,45.967908140733144,-1,0
3618,2000-12-28,132.81,133.88,132.59,133.72,8331100.0,1,130.61333333333334,1,136.17941176470592,-1,-0.78499758828865063,-1,0.8759689922480639,1,0.9099999999999966,44.471215902245973,-1,0
3617,2000-12-29,134.06,134.28,131.19,131.19,8476200.0,-1,131.4366666666667,-1,136.10960784313727,-1,-0.24913005578326852,-1,0.0,-1,-2.8700000000000045,43.091803552072079,-1,0
3616,2001-01-02,132.0,132.16,127.56,128.81,8732200.0,1,131.71833333333333,-1,136.00294117647064,-1,-0.30841753016770102,-1,0.2717391304347829,1,-3.1899999999999977,40.111766532132911,-1,0
3615,2001-01-03,128.31,136.0,127.66,135.0,17523900.0,1,132.39499999999998,1,135.91843137254907,-1,0.051190613174927097,-1,0.880095923261391,1,6.689999999999998,46.790742066332641,-1,0
3614,2001-01-04,134.94,135.47,133.0,133.55,9095400.0,1,132.59666666666666,1,135.79372549019615,-1,0.16320173119301232,-1,0.22267206477733265,1,-1.3899999999999864,48.366533864541857,-1,0
3613,2001-01-05,133.47,133.62,129.19,129.19,12884700.0,-1,131.91,-1,135.57137254901966,-1,0.15265862113568657,-1,0.0,1,-4.280000000000001,45.266305702181661,-1,0
3612,2001-01-08,129.88,130.19,127.62,130.19,6552200.0,-1,131.32166666666669,-1,135.39117647058828,-1,0.2953069093580562,-1,1.0,-1,0.3100000000000023,42.800600518629736,-1,0
3611,2001-01-09,131.05,131.5,129.42,129.84,5602700.0,-1,131.09666666666666,-1,135.26431372549021,-1,0.31156578418246272,-1,0.20192307692308337,1,-1.210000000000008,42.617381259767619,-1,0
3610,2001-01-10,129.0,132.12,128.81,132.12,8725200.0,-1,131.64833333333334,1,135.17470588235295,-1,0.45471460904931321,-1,1.0,-1,3.1200000000000045,45.621001544231198,-1,0
3609,2001-01-11,131.09,133.48,131.09,132.25,6697900.0,1,131.19,1,135.03686274509806,-1,0.52655917503256167,1,0.4853556485355662,1,1.1599999999999966,45.515229211794342,-1,0
3608,2001-01-12,132.69,133.72,131.28,132.0,7064900.0,1,130.93166666666667,1,134.87019607843141,-1,0.59488925769109791,1,0.2950819672131146,1,-0.6899999999999977,44.988202394476971,-1,0
3607,2001-01-16,132.0,133.19,131.52,132.84,8416500.0,-1,131.53999999999999,1,134.67196078431374,-1,0.43287868941033053,-1,0.7904191616766485,1,0.8400000000000034,44.619841686246787,-1,0
3606,2001-01-17,134.84,135.05,132.64,133.45,7800500.0,-1,132.08333333333334,1,134.49509803921569,-1,-0.4376889087404125,-1,0.33609958506223814,1,-1.3900000000000148,44.70959336213398,-1,0
3605,2001-01-18,133.44,135.7,132.94,134.78,8089500.0,1,132.90666666666667,1,134.33980392156863,1,0.18769010531630526,-1,0.6666666666666701,1,1.3400000000000034,44.136280444882445,-1,0
3604,2001-01-19,136.19,136.19,133.88,134.02,7775800.0,1,133.22333333333333,1,134.16803921568626,-1,0.89016118692023516,1,0.06060606060606694,1,-2.1699999999999875,45.533283840633523,-1,0
3603,2001-01-22,134.25,135.78,133.56,134.91,7037200.0,1,133.66666666666666,1,133.9941176470588,1,0.82760120807740711,1,0.6081081081081059,-1,0.6599999999999966,44.487015751383566,-1,0
3602,2001-01-23,134.47,136.66,134.16,135.97,8453800.0,1,134.32833333333332,1,133.84156862745098,1,0.8052357063669946,1,0.7240000000000009,-1,1.5,44.502942856433322,-1,0
3601,2001-01-24,136.25,137.31,135.84,136.38,6174100.0,1,134.91833333333332,1,133.75960784313725,1,0.85650364123226541,1,0.36734693877550506,1,0.12999999999999545,43.389487017099427,-1,0
3600,2001-01-25,136.25,137.25,135.66,136.03,10807000.0,1,135.34833333333333,1,133.71784313725487,1,0.68638571350726041,1,0.23270440251572563,1,-0.21999999999999886,45.614994142912927,-1,0
3599,2001-01-26,135.16,136.12,134.45,135.88,7063300.0,1,135.53166666666667,1,133.70333333333332,1,0.65671641585589269,1,0.8562874251496965,-1,0.7199999999999989,44.602656908758256,-1,0
3598,2001-01-29,135.5,136.9,135.37,136.6,6651300.0,1,135.96166666666667,1,133.72372549019607,1,0.36633283888113521,-1,0.8039215686274437,-1,1.0999999999999943,44.323632874960019,-1,0
3597,2001-01-30,136.3,137.92,135.79,137.8,7025100.0,1,136.44333333333336,1,133.69784313725489,1,0.76301065034216065,1,0.943661971830997,-1,1.5,45.100512416239646,-1,0
3596,2001-01-31,137.4,138.7,136.6,137.02,9672500.0,1,136.61833333333334,1,133.64803921568628,1,0.84107607624179181,1,0.20000000000000812,1,-0.37999999999999545,48.943451107879213,-1,0
3595,2001-02-01,137.1,137.95,136.25,137.93,8223800.0,1,136.87666666666667,1,133.65882352941176,1,0.83796130691401183,1,0.9882352941176576,1,0.8300000000000125,51.076390002887514,1,0
3594,2001-02-02,137.4,137.99,134.75,134.8,8187900.0,-1,136.67166666666665,-1,133.62274509803922,1,0.20552559800015285,-1,0.015432098765435564,1,-2.5999999999999943,40.87674058793197,-1,0
3593,2001-02-05,134.8,135.94,134.75,135.79,4280900.0,-1,136.65666666666664,-1,133.64431372549021,1,-0.10031050041307059,-1,0.8739495798319278,-1,0.9899999999999807,40.309417358597678,-1,0
3592,2001-02-06,135.3,136.7,135.22,135.39,7092200.0,1,136.45500000000001,-1,133.64450980392158,1,-0.2938770129151741,-1,0.11486486486485721,-1,0.08999999999997499,45.207212907307756,-1,0
3591,2001-02-07,134.72,135.4,133.68,134.69,5689800.0,-1,135.9366666666667,-1,133.6972549019608,1,-0.3475291298640627,-1,0.5872093023255764,-1,-0.030000000000001137,49.748676660290847,-1,0
3590,2001-02-08,134.8,135.4,133.1,133.12,5876800.0,-1,135.28666666666666,-1,133.66352941176476,-1,-0.4254443534891108,-1,0.00869565217391745,1,-1.6800000000000068,48.43235752641602,-1,0
3589,2001-02-09,133.35,133.35,131.26,131.84,9871200.0,-1,134.27166666666668,-1,133.58137254901965,-1,0.53821504991585745,1,0.2775119617224936,-1,-1.509999999999991,43.289928248737638,-1,0
3588,2001-02-12,131.7,133.5,131.7,133.35,5790300.0,-1,134.03,-1,133.57470588235302,-1,0.70806934057941184,1,0.9166666666666641,-1,1.6500000000000057,44.376384725661367,-1,0
3587,2001-02-13,133.7,134.17,132.0,132.26,6583200.0,-1,133.44166666666666,-1,133.56509803921574,-1,0.65595277242081895,1,0.11981566820276147,1,-1.4399999999999977,42.706634892763034,-1,0
3586,2001-02-14,132.65,132.65,130.66,132.06,8390200.0,-1,132.88666666666666,-1,133.56078431372555,-1,0.73073743147417936,1,0.7035175879396981,-1,-0.5900000000000034,44.30673243117905,-1,0
3585,2001-02-15,132.84,133.52,131.99,133.34,5881800.0,-1,132.66166666666669,1,133.58705882352947,-1,-0.21997197557459275,-1,0.8823529411764662,1,0.5,43.742550655542288,-1,0
3584,2001-02-16,131.0,131.29,129.3,130.4,6432800.0,-1,132.20833333333334,-1,133.53058823529418,-1,0.60838139258048252,1,0.5527638190954799,1,-0.5999999999999943,43.930583318190038,-1,0
3583,2001-02-20,131.04,131.14,128.1,128.39,5755300.0,-1,131.63333333333333,-1,133.34764705882358,-1,0.36082832580901641,-1,0.0953947368421029,-1,-2.6500000000000057,42.901508429458666,-1,0
3582,2001-02-21,127.9,128.84,125.5,125.62,10789800.0,-1,130.345,-1,133.15352941176477,-1,0.45272768531303037,-1,0.035928143712576174,-1,-2.280000000000001,41.484240927545862,-1,0
3581,2001-02-22,126.35,126.54,123.02,125.81,21274700.0,-1,129.26999999999998,-1,132.99529411764712,-1,0.40199917598606566,-1,0.7926136363636358,1,-0.539999999999992,40.815217391304259,-1,0
3580,2001-02-23,125.08,125.54,121.8,124.96,16180100.0,-1,128.08666666666667,-1,132.82666666666671,-1,-0.29210817460221694,-1,0.8449197860962537,-1,-0.12000000000000455,45.029569135454715,-1,0
3579,2001-02-26,125.8,127.62,124.5,127.62,10071200.0,-1,127.13333333333333,1,132.6109803921569,-1,-0.21991574892881824,-1,1.0,1,1.8200000000000074,45.965525855608256,-1,0
3578,2001-02-27,126.8,127.84,125.51,126.44,11298900.0,-1,126.47333333333331,-1,132.38372549019613,-1,-0.69059625178694628,-1,0.3991416309012847,1,-0.35999999999999943,48.249299719887908,-1,0
3577,2001-02-28,126.75,126.84,123.27,123.95,14257100.0,-1,125.73333333333335,-1,132.14470588235298,-1,0.29268860949159736,-1,0.190476190476192,-1,-2.799999999999997,45.640074211502743,-1,0
3576,2001-03-01,124.05,124.75,121.75,124.6,14456700.0,-1,125.56333333333333,-1,131.95235294117651,-1,0.42182903271405942,-1,0.9499999999999981,-1,0.5499999999999972,42.247043363994685,-1,0
3575,2001-03-02,122.5,125.65,122.3,123.61,12535400.0,-1,125.19666666666666,-1,131.80803921568631,-1,0.99196725082471127,1,0.3910447761194027,1,1.1099999999999994,41.600882777353306,-1,0
3574,2001-03-05,124.15,124.78,123.81,124.74,5234300.0,-1,125.16000000000001,-1,131.65156862745098,-1,0.90256397155898471,1,0.9587628865979316,1,0.5899999999999892,40.817204301075137,-1,0
3573,2001-03-06,126.35,127.75,125.49,126.08,6910400.0,1,124.90333333333335,1,131.57431372549021,-1,0.56448838639280496,1,0.2610619469026558,1,-0.269999999999996,44.37482465164112,-1,0
